population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,84,Ireland,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2016,909.54111598575,1567.1793269126201,580.90475973909
1,All Population,5,Prevalence,84,Ireland,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2016,1563.55073867293,2092.89773130342,1116.35112950244
1,All Population,5,Prevalence,84,Ireland,3,Both,22,All ages,579,Conduct disorder,3,Rate,2016,436.14562573594,550.51508047625,321.48732827558
1,All Population,5,Prevalence,76,Belgium,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2016,1579.92983726043,1827.6854152764502,1286.54284845056
1,All Population,5,Prevalence,51,Poland,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2011,907.7117715672,1048.06024143335,751.5960596513399
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2016,563.09214000743,1068.52366975595,286.03973672555003
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2016,440.14346275777996,601.59357868069,308.57575816364
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,579,Conduct disorder,3,Rate,2016,318.98062453009004,399.92752332411,239.28405594541996
1,All Population,5,Prevalence,76,Belgium,3,Both,22,All ages,559,Schizophrenia,3,Rate,2016,337.56926432976,410.50751921677994,272.22545797151
1,All Population,5,Prevalence,76,Belgium,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2016,2591.0231425392503,3131.15788339883,2163.09429364046
1,All Population,5,Prevalence,76,Belgium,3,Both,22,All ages,561,Drug use disorders,3,Rate,2016,886.0952379242001,989.72735772782,791.64311822054
1,All Population,5,Prevalence,93,Sweden,3,Both,22,All ages,294,All causes,3,Rate,2011,94865.192032752,95479.13156803136,94283.18088186438
1,All Population,5,Prevalence,86,Italy,3,Both,22,All ages,294,All causes,3,Rate,2016,95888.71168763924,96309.01810885336,95512.48150763924
1,All Population,5,Prevalence,91,Portugal,3,Both,22,All ages,579,Conduct disorder,3,Rate,2004,372.98839607102,471.83105606121,279.73627405585
1,All Population,5,Prevalence,93,Sweden,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2011,702.3749741646501,860.49323705826,552.4790986734799
1,All Population,5,Prevalence,93,Sweden,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2011,3650.80096625425,4167.03952170473,3234.61842549904
1,All Population,5,Prevalence,93,Sweden,3,Both,22,All ages,572,Eating disorders,3,Rate,2011,464.57005450982,619.79107023197,368.25796358603
1,All Population,5,Prevalence,93,Sweden,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2011,1011.08882204928,1510.00033398971,695.14301309642
1,All Population,5,Prevalence,93,Sweden,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2011,832.8801319664999,1159.41129651854,585.54179449332
1,All Population,5,Prevalence,93,Sweden,3,Both,22,All ages,579,Conduct disorder,3,Rate,2011,375.10542024278,473.71844992565,282.33263626399
1,All Population,5,Prevalence,78,Denmark,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2016,975.6726564371401,1108.66630293896,839.91912107131
1,All Population,5,Prevalence,78,Denmark,3,Both,22,All ages,559,Schizophrenia,3,Rate,2016,306.64224988246,369.01286979308,237.90589957844998
1,All Population,5,Prevalence,78,Denmark,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2016,3409.2646234189497,3982.27119399592,2866.4844717207898
1,All Population,5,Prevalence,78,Denmark,3,Both,22,All ages,561,Drug use disorders,3,Rate,2016,978.5274709622499,1074.2316586536099,883.8869728996
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2023,1501.9836269932,1733.92755489052,1238.0372993819901
1,All Population,5,Prevalence,78,Denmark,3,Both,22,All ages,567,Depressive disorders,3,Rate,2016,3300.36065332111,3754.2859969333203,2927.46271120345
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,559,Schizophrenia,3,Rate,2023,355.61692975825,429.55039822553,282.21654214055
1,All Population,5,Prevalence,75,Austria,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2023,2973.02807547138,3617.72576721759,2401.46256047956
1,All Population,5,Prevalence,87,Luxembourg,3,Both,22,All ages,294,All causes,3,Rate,2023,95081.0612737405,95623.3807219054,94487.99031610055
1,All Population,5,Prevalence,87,Luxembourg,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2023,834.11567521425,1411.91636150517,495.90305036024995
1,All Population,5,Prevalence,87,Luxembourg,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2023,878.43355661433,1228.5699761524302,621.79652408242
1,All Population,5,Prevalence,87,Luxembourg,3,Both,22,All ages,579,Conduct disorder,3,Rate,2023,356.65285203644,450.29019896038,266.39356671673
1,All Population,5,Prevalence,77,Cyprus,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2023,907.62238587153,1046.8919672641,753.6892414161999
1,All Population,5,Prevalence,76,Belgium,3,Both,22,All ages,294,All causes,3,Rate,2011,94557.3337719378,95150.14892101107,94006.8825472626
1,All Population,5,Prevalence,77,Cyprus,3,Both,22,All ages,559,Schizophrenia,3,Rate,2023,356.65291142264005,438.41325741199,282.87064410462
1,All Population,5,Prevalence,77,Cyprus,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2023,1757.0584016754299,2205.34877777993,1388.63703202305
1,All Population,5,Prevalence,77,Cyprus,3,Both,22,All ages,561,Drug use disorders,3,Rate,2023,651.569991965,733.34362310184,576.10777115145
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2023,1279.38186395028,1472.17702566059,1072.47406410347
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,572,Eating disorders,3,Rate,2021,499.9500690234,653.02096228954,396.65843985327
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2021,776.93281831275,1201.2546172868301,478.03900157206
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2021,1070.2160246637,1479.37146620915,754.22011147121
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,579,Conduct disorder,3,Rate,2021,370.46541404306,469.39611021620004,276.59083903904
1,All Population,5,Prevalence,76,Belgium,3,Both,22,All ages,567,Depressive disorders,3,Rate,2011,3375.6602545002697,3867.21693047123,2906.69199697199
1,All Population,5,Prevalence,76,Belgium,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2011,697.69522716304,873.88240839538,549.0149858513
1,All Population,5,Prevalence,76,Belgium,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2011,4915.12035962575,6079.25335999092,3993.21484692187
1,All Population,5,Prevalence,76,Belgium,3,Both,22,All ages,572,Eating disorders,3,Rate,2011,422.37033475259,541.6926024703699,338.11670393942
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,559,Schizophrenia,3,Rate,2023,448.93060784395,542.3789505436299,360.16071642156
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2023,2117.01437985194,2435.5664948252397,1785.5163274061301
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,561,Drug use disorders,3,Rate,2023,1076.40499040074,1180.2471441737498,982.30120388291
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,567,Depressive disorders,3,Rate,2023,3248.28850976664,3673.67816588619,2911.55379410053
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2023,705.62988271581,873.2362136789301,557.99720335655
1,All Population,5,Prevalence,79,Finland,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2023,5059.1519757631795,6430.05677686255,3767.1001764728403
1,All Population,5,Prevalence,76,Belgium,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2011,729.73821829134,1365.59710438985,409.01366659881
1,All Population,5,Prevalence,76,Belgium,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2011,865.26937627879,1215.94999451019,609.90750241249
1,All Population,5,Prevalence,76,Belgium,3,Both,22,All ages,579,Conduct disorder,3,Rate,2011,379.36069673495,479.88102274002995,284.03650157256004
1,All Population,5,Prevalence,59,Latvia,3,Both,22,All ages,294,All causes,3,Rate,2011,96221.11905814883,96793.48764684673,95658.87151322265
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2023,1352.6819457443298,1554.81108256779,1139.89189510045
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,559,Schizophrenia,3,Rate,2023,286.50725890246997,320.55306119138,256.63901352177
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2023,1545.98300904584,1873.4045889409401,1237.90128656481
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,294,All causes,3,Rate,2023,95260.84165833992,95716.93724709844,94759.42159516516
1,All Population,5,Prevalence,87,Luxembourg,3,Both,22,All ages,559,Schizophrenia,3,Rate,2011,346.90355056492996,425.24997154799,277.21255471786003
1,All Population,5,Prevalence,87,Luxembourg,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,2689.7469182446903,3241.5083538438,2209.66459023656
1,All Population,5,Prevalence,87,Luxembourg,3,Both,22,All ages,561,Drug use disorders,3,Rate,2011,1094.8525933401202,1241.13171189339,945.12176146739
1,All Population,5,Prevalence,92,Spain,3,Both,22,All ages,561,Drug use disorders,3,Rate,2023,1248.45425738998,1345.3423663440701,1160.67641942064
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,559,Schizophrenia,3,Rate,2023,365.85143918438,442.95535312783,289.21172641718
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2023,2250.6420159283202,2608.84491006231,1914.2218484029
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,561,Drug use disorders,3,Rate,2023,808.0039068015601,886.2883613765299,733.43047835757
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,567,Depressive disorders,3,Rate,2023,4851.66625410977,5404.17329017019,4382.33367940708
1,All Population,5,Prevalence,59,Latvia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,3125.0300772138903,3533.3101752069197,2793.56685173686
1,All Population,5,Prevalence,59,Latvia,3,Both,22,All ages,561,Drug use disorders,3,Rate,2011,881.90757986396,957.59916248511,810.14292091284
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2023,629.9476665506601,722.8312311126,551.24248360052
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2023,5791.15608600886,6751.760061475599,5003.611806746891
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,572,Eating disorders,3,Rate,2023,356.00435944743,462.63117076542,281.47030508246
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2023,789.66617021333,1378.06498303374,461.87344408883
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2023,251.55116587426002,347.51587797016,172.09650221533
1,All Population,5,Prevalence,81,Germany,3,Both,22,All ages,579,Conduct disorder,3,Rate,2023,316.40682578583,398.69180206834,236.59234352672001
1,All Population,5,Prevalence,55,Slovenia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2011,1065.1134447595898,1226.8536135262,905.3548826203199
1,All Population,5,Prevalence,59,Latvia,3,Both,22,All ages,567,Depressive disorders,3,Rate,2011,3460.44229858352,3906.0944256226103,3086.95862557105
1,All Population,5,Prevalence,59,Latvia,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2011,574.09224059968,719.39896911012,462.42701546041
1,All Population,5,Prevalence,59,Latvia,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2011,3897.96030693678,4692.41701108727,3294.82354422997
1,All Population,5,Prevalence,59,Latvia,3,Both,22,All ages,572,Eating disorders,3,Rate,2011,202.65947800571,267.00864634572,153.09820494222
1,All Population,5,Prevalence,59,Latvia,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2011,626.8360131064401,1248.95563895736,310.29263909553
1,All Population,5,Prevalence,59,Latvia,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2011,427.78999586644005,585.9420487735699,293.26275815681
1,All Population,5,Prevalence,59,Latvia,3,Both,22,All ages,579,Conduct disorder,3,Rate,2011,311.49767160966,389.80927135421,234.24947788013
1,All Population,5,Prevalence,87,Luxembourg,3,Both,22,All ages,567,Depressive disorders,3,Rate,2011,3910.37096330934,4348.40882176339,3515.98691730802
1,All Population,5,Prevalence,87,Luxembourg,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2011,705.41255532513,884.6434144508701,557.03499276857
1,All Population,5,Prevalence,87,Luxembourg,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2011,4293.32904443511,4714.190147063709,3999.49043224459
1,All Population,5,Prevalence,87,Luxembourg,3,Both,22,All ages,572,Eating disorders,3,Rate,2011,587.05906512956,768.6518897125201,458.23822309010995
1,All Population,5,Prevalence,55,Slovenia,3,Both,22,All ages,559,Schizophrenia,3,Rate,2011,386.48808794703,474.16611306276,300.53714669794005
1,All Population,5,Prevalence,55,Slovenia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,3225.00960312724,3709.8724664043098,2801.00226481535
1,All Population,5,Prevalence,55,Slovenia,3,Both,22,All ages,561,Drug use disorders,3,Rate,2011,870.0657945631801,963.91110658057,772.74493423381
1,All Population,5,Prevalence,55,Slovenia,3,Both,22,All ages,567,Depressive disorders,3,Rate,2011,2773.15094476584,3192.16019511317,2376.4423886121
1,All Population,5,Prevalence,78,Denmark,3,Both,22,All ages,294,All causes,3,Rate,2011,94304.27826437911,94994.0377616237,93727.44384662184
1,All Population,5,Prevalence,78,Denmark,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2011,725.74780660153,908.36981520156,576.23559561935
1,All Population,5,Prevalence,78,Denmark,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2011,4244.11307621542,4666.94815067976,3908.2926950933197
1,All Population,5,Prevalence,78,Denmark,3,Both,22,All ages,572,Eating disorders,3,Rate,2011,471.44055890974994,613.55956437316,371.99538569095
1,All Population,5,Prevalence,78,Denmark,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2011,745.8042243405799,1030.81012017067,534.62675817837
1,All Population,5,Prevalence,78,Denmark,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2011,960.00129959094,1325.65514542516,694.53348869663
1,All Population,5,Prevalence,78,Denmark,3,Both,22,All ages,579,Conduct disorder,3,Rate,2011,413.69117199804,523.8701650701199,309.86779582389
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2012,869.37240495274,1219.83857470964,612.0982829956
1,All Population,5,Prevalence,88,Malta,3,Both,22,All ages,579,Conduct disorder,3,Rate,2012,358.93065377593,453.74736967178995,270.30131701821
1,All Population,5,Prevalence,89,Netherlands,3,Both,22,All ages,294,All causes,3,Rate,2011,97149.06811146176,97723.02937730636,96738.2372455734
1,All Population,5,Prevalence,80,France,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2008,743.2489213970899,882.33596973902,611.12233819413
1,All Population,5,Prevalence,80,France,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2008,6089.697137215349,7327.08721565888,5111.00735446011
1,All Population,5,Prevalence,80,France,3,Both,22,All ages,572,Eating disorders,3,Rate,2008,458.3819789339,595.76728605219,358.43590315748
1,All Population,5,Prevalence,93,Sweden,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2007,1305.27965730788,1484.57438778342,1099.56092213022
1,All Population,5,Prevalence,93,Sweden,3,Both,22,All ages,559,Schizophrenia,3,Rate,2007,291.78953556276997,312.61713386735,275.45515876090997
1,All Population,5,Prevalence,93,Sweden,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2007,3501.56041498464,3865.6832458503395,3144.0803172948404
1,All Population,5,Prevalence,93,Sweden,3,Both,22,All ages,561,Drug use disorders,3,Rate,2007,694.31091186762,759.28121302239,628.8223904905
1,All Population,5,Prevalence,89,Netherlands,3,Both,22,All ages,559,Schizophrenia,3,Rate,2011,408.61513001566,490.13419074584,331.30635597519
1,All Population,5,Prevalence,89,Netherlands,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2011,1503.9559357788798,1804.9135132547199,1230.38792412773
1,All Population,5,Prevalence,89,Netherlands,3,Both,22,All ages,561,Drug use disorders,3,Rate,2011,887.28973837353,997.4334379530801,797.0592415093
1,All Population,5,Prevalence,89,Netherlands,3,Both,22,All ages,567,Depressive disorders,3,Rate,2011,5121.51750912423,5608.3323251272095,4687.0397822551
1,All Population,5,Prevalence,89,Netherlands,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2011,808.1637342300701,916.19475586849,706.12642996556
1,All Population,5,Prevalence,89,Netherlands,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2011,6566.601719141379,7243.25885740445,5961.54158287018
1,All Population,5,Prevalence,89,Netherlands,3,Both,22,All ages,572,Eating disorders,3,Rate,2011,391.49027204019,503.09211050122,307.71148956182
1,All Population,5,Prevalence,89,Netherlands,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2011,795.6169557195801,1477.44333742189,449.74530662745997
1,All Population,5,Prevalence,89,Netherlands,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2011,1104.10276095094,1427.85972214743,830.4609131319901
1,All Population,5,Prevalence,89,Netherlands,3,Both,22,All ages,579,Conduct disorder,3,Rate,2011,384.23301103533,497.26433349937,284.34756971786
1,All Population,5,Prevalence,46,Croatia,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2017,1268.27984523277,1461.73798530991,1069.63948507495
1,All Population,5,Prevalence,46,Croatia,3,Both,22,All ages,559,Schizophrenia,3,Rate,2017,372.77572694241996,450.75330549478,296.72922591665997
1,All Population,5,Prevalence,46,Croatia,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2017,3014.97468544334,3445.0646537909897,2611.3119958613097
1,All Population,5,Prevalence,46,Croatia,3,Both,22,All ages,561,Drug use disorders,3,Rate,2017,718.60100501944,807.64899909127,637.54625382378
1,All Population,5,Prevalence,52,Romania,3,Both,22,All ages,294,All causes,3,Rate,2017,97035.66110707076,97467.9907106696,96525.15412227044
1,All Population,5,Prevalence,48,Hungary,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2017,1157.96767148246,1316.1451394478,986.43529422426
1,All Population,5,Prevalence,48,Hungary,3,Both,22,All ages,559,Schizophrenia,3,Rate,2017,365.90019790315,447.14533839855,290.88390323639
1,All Population,5,Prevalence,48,Hungary,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2017,2926.9832798238403,3362.5357414251102,2588.7024365952902
1,All Population,5,Prevalence,48,Hungary,3,Both,22,All ages,561,Drug use disorders,3,Rate,2017,580.54858407379,667.46095479488,508.14232400411
1,All Population,5,Prevalence,48,Hungary,3,Both,22,All ages,567,Depressive disorders,3,Rate,2017,3186.35566207973,3666.5316497224203,2784.7887554109
1,All Population,5,Prevalence,48,Hungary,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2017,559.89701852361,693.78363965632,444.27232852479
1,All Population,5,Prevalence,48,Hungary,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2017,4238.6994966866505,5036.53852017425,3479.3910930274096
1,All Population,5,Prevalence,84,Ireland,3,Both,22,All ages,567,Depressive disorders,3,Rate,2014,3330.6463250167403,3687.0160894225296,3026.1427521671503
1,All Population,5,Prevalence,84,Ireland,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2014,547.72480901452,690.87868939905,428.36993331577
1,All Population,5,Prevalence,84,Ireland,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2014,6384.6776449811505,7506.827237224959,5202.69483507554
1,All Population,5,Prevalence,84,Ireland,3,Both,22,All ages,572,Eating disorders,3,Rate,2014,523.4335581734799,682.66019015724,408.16130638597997
1,All Population,5,Prevalence,84,Ireland,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2014,902.0794208629701,1586.9681887886002,573.86748314775
1,All Population,5,Prevalence,84,Ireland,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2014,1565.36926536661,2099.67847856656,1135.57215927699
1,All Population,5,Prevalence,84,Ireland,3,Both,22,All ages,579,Conduct disorder,3,Rate,2014,430.17909598215,543.0488935553001,317.00914481709
1,All Population,5,Prevalence,52,Romania,3,Both,22,All ages,561,Drug use disorders,3,Rate,2017,283.31784089204,320.73865177014,247.57723227653
1,All Population,5,Prevalence,52,Romania,3,Both,22,All ages,567,Depressive disorders,3,Rate,2017,2331.95085209356,2703.62748896103,2020.05083507725
1,All Population,5,Prevalence,52,Romania,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2017,654.00255212581,816.1300875651201,517.78777538753
1,All Population,5,Prevalence,52,Romania,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2017,4342.54823989048,5255.93485671573,3541.20034692492
1,All Population,5,Prevalence,52,Romania,3,Both,22,All ages,572,Eating disorders,3,Rate,2017,190.470386442,252.02521120627,147.71956355788
1,All Population,5,Prevalence,52,Romania,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2017,547.39517647492,1021.59449715775,277.88966157244
1,All Population,5,Prevalence,52,Romania,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2017,427.28303096783003,591.11092665592,299.34129181491
1,All Population,5,Prevalence,52,Romania,3,Both,22,All ages,579,Conduct disorder,3,Rate,2017,345.62030455885,436.08035183804003,256.77937421903
1,All Population,5,Prevalence,86,Italy,3,Both,22,All ages,294,All causes,3,Rate,2017,95989.04463819331,96401.69714507669,95618.17041001515
1,All Population,5,Prevalence,76,Belgium,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2017,1603.38493181016,1848.82671707018,1306.39953338954
1,All Population,5,Prevalence,76,Belgium,3,Both,22,All ages,559,Schizophrenia,3,Rate,2017,337.53931581165,409.83460652526,272.02214339004996
1,All Population,5,Prevalence,76,Belgium,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2017,2564.06821980303,3059.65620900148,2163.8596735074198
1,All Population,5,Prevalence,76,Belgium,3,Both,22,All ages,561,Drug use disorders,3,Rate,2017,878.56999044042,979.9818982886699,781.8360642051599
1,All Population,5,Prevalence,86,Italy,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2017,628.30008026991,723.03257268224,543.30925154945
1,All Population,5,Prevalence,86,Italy,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2017,5905.0600614858995,7004.75262101844,4837.02030503005
1,All Population,5,Prevalence,86,Italy,3,Both,22,All ages,572,Eating disorders,3,Rate,2017,380.50043906334,501.25781649811,294.79613448899
1,All Population,5,Prevalence,86,Italy,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2017,684.55422893912,1318.39059435286,365.5673019739
1,All Population,5,Prevalence,86,Italy,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2017,764.435463352,1055.97247086365,536.14610128104
1,All Population,5,Prevalence,86,Italy,3,Both,22,All ages,579,Conduct disorder,3,Rate,2017,347.74936785603,434.63495294237003,259.11736260595
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,294,All causes,3,Rate,2017,96493.76936574113,97009.10285348938,95885.40511188508
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,567,Depressive disorders,3,Rate,2017,2649.93047790039,3186.3133386682202,2229.38957496047
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2017,561.85220910097,699.73371119739,440.46081364239996
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2017,4128.45587279393,4916.271135684569,3354.10823471152
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,572,Eating disorders,3,Rate,2017,228.85937417110998,304.27500041563,172.80212543867
1,All Population,5,Prevalence,78,Denmark,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2017,997.44502788179,1127.85982709043,855.4422066160499
1,All Population,5,Prevalence,78,Denmark,3,Both,22,All ages,559,Schizophrenia,3,Rate,2017,306.38255046563,367.18617128781,238.48365742342997
1,All Population,5,Prevalence,78,Denmark,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2017,3373.0469570460496,3885.01626006647,2909.87788913251
1,All Population,5,Prevalence,78,Denmark,3,Both,22,All ages,561,Drug use disorders,3,Rate,2017,983.7260230309901,1079.03666633001,888.55021660435
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2017,565.62830764771,1065.7183733664199,287.87455732285
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2017,435.94088917245,595.92759522446,306.02881092944
1,All Population,5,Prevalence,54,Slovakia,3,Both,22,All ages,579,Conduct disorder,3,Rate,2017,317.94910428141,398.69887368926004,238.22522430159
1,All Population,5,Prevalence,78,Denmark,3,Both,22,All ages,567,Depressive disorders,3,Rate,2017,3327.6432887996602,3794.08819455588,2946.7717378469
1,All Population,5,Prevalence,80,France,3,Both,22,All ages,294,All causes,3,Rate,2017,94195.07593079071,94783.3055024178,93587.86010263964
1,All Population,5,Prevalence,80,France,3,Both,22,All ages,559,Schizophrenia,3,Rate,2017,336.49289663389,407.24505877194,271.02678761752
1,All Population,5,Prevalence,80,France,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2017,2351.55335982565,2706.45019289358,2045.0062829508402
1,All Population,5,Prevalence,80,France,3,Both,22,All ages,561,Drug use disorders,3,Rate,2017,949.8807935964301,1048.15739048158,854.5475211741701
1,All Population,5,Prevalence,80,France,3,Both,22,All ages,567,Depressive disorders,3,Rate,2017,3566.0650705790804,3954.5536840942896,3222.98893961907
1,All Population,5,Prevalence,80,France,3,Both,22,All ages,570,Bipolar disorder,3,Rate,2017,738.5516040776399,870.3237526960801,608.27060063007
1,All Population,5,Prevalence,80,France,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2017,6533.554059244299,7861.24665028975,5247.9400559825
1,All Population,5,Prevalence,80,France,3,Both,22,All ages,572,Eating disorders,3,Rate,2017,451.82308773275,585.85845182706,358.64724906543
1,All Population,5,Prevalence,60,Lithuania,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2018,3692.32695242743,4477.422730121059,2962.38965856538
1,All Population,5,Prevalence,60,Lithuania,3,Both,22,All ages,572,Eating disorders,3,Rate,2018,207.44396027657,280.48029832462,158.217627434
1,All Population,5,Prevalence,60,Lithuania,3,Both,22,All ages,575,Autism spectrum disorders,3,Rate,2018,768.27181225333,1397.37114360611,399.14699782832
1,All Population,5,Prevalence,60,Lithuania,3,Both,22,All ages,578,Attention-deficit/hyperactivity disorder,3,Rate,2018,403.20309576182996,545.22381728787,282.25615204208003
1,All Population,5,Prevalence,60,Lithuania,3,Both,22,All ages,579,Conduct disorder,3,Rate,2018,305.83030373522,383.54757128058003,229.53200171873002
1,All Population,5,Prevalence,87,Luxembourg,3,Both,22,All ages,543,Alzheimer's disease and other dementias,3,Rate,2017,807.10781965249,943.2892963817101,675.88095910793
