Country,Code,Year,Alcohol use disorders,Alzheimer's disease and other dementias,Anxiety disorders,Attention-deficit/hyperactivity disorder,Autism spectrum disorders,Bipolar disorder,Conduct disorder,Depressive disorders,Drug use disorders,Schizophrenia,GDP per capita,Unemployment rate (%),Health expenditure (% GDP),Population,Gini index,Urban population (%),Internet users (% of population),Physicians per 100000,Suicide rate,Region
Estonia,EST,2016,2500.19510071481,1274.67904265677,3355.80447723094,420.0333202636101,656.51018499051,564.26708182398,314.7133778325,3326.6148895551,1496.96046377352,292.64403094696,18666.3736521706,6.882,6.56918621,1315790.0,31.2,68.724038178078,87.2402327514547,345.7,15.04697684,Baltics
Estonia,EST,2017,2445.12205674394,1300.16415994289,3334.64374729802,419.47326474309,661.44748074876,562.96622948759,319.32422531192,3328.6745748168105,1506.20584681058,291.89566428666,20851.5223496861,5.807,6.46636105,1317384.0,30.4,68.9931941915158,88.1024568740199,346.8,17.88733095,Baltics
Estonia,EST,2018,2391.98970652558,1330.12400087871,3308.94505509345,418.76271373988,666.59161053913,561.66305323225,324.74090361119,3331.54864670615,1512.50338603743,291.0428164913,23618.1361254581,5.412,6.56314421,1321977.0,30.3,69.2803532930133,89.3570077747426,348.3,15.78279739,Baltics
Estonia,EST,2019,2355.38090862348,1335.95100311647,3276.53151698025,418.22697986621,672.17283437093,560.88129091537,330.44733561211,3332.21894263436,1517.66035406262,290.54800827872003,24021.2501413306,4.514,6.64763546,1326898.0,30.8,69.5787397662154,90.2289281997919,346.9,15.61000047,Baltics
Estonia,EST,2020,2342.76030459217,1352.99991438147,3710.29692241493,417.55021550202,676.89346964824,560.1482776883499,335.46360585197004,3788.7357139152,1522.58457879199,290.13450963934,23933.9939421065,6.956,7.47179365,1329522.0,30.7,69.8815778947665,89.05828666,347.90000000000003,17.53941882,Baltics
Estonia,EST,2021,2396.342677285,1370.66240126805,3820.68763924904,417.66458591032,682.03910230999,559.66138512819,340.20487595594,3885.08603626524,1551.46931775768,290.65681302083,27951.1659277744,6.178,7.47591066,1330932.0,31.8,70.1777274135822,90.97970174,343.0,14.93819777,Baltics
Finland,FIN,2000,2679.40970533886,1113.71246157791,2850.32865487638,1130.41954113728,730.97339402125,748.5750648150901,418.97840502769,2942.31385361202,899.35501701816,436.0159088970401,24335.9225082659,11.134,7.09544373,5176209.0,27.2,67.1227685349539,37.2484617371121,249.9,24.13205328,Western Europe/Nordics
Finland,FIN,2001,2673.03900792428,1132.60625707586,2854.0832557265803,1124.71343864617,732.34850298162,744.8080526774701,418.41270316008,2944.37762606586,907.53388917431,437.1463768177,24965.202996776,10.29,7.25165653,5188008.0,27.366666666666667,67.4982392821958,43.1053633522263,250.0,24.30541647,Western Europe/Nordics
Finland,FIN,2002,2664.83974305609,1156.2834979340898,2857.26753149158,1118.49503036813,734.1183674346701,734.94154489813,416.75163397027,2961.36674630965,921.18122947847,438.67851996195,26989.389260959,10.423,7.63005877,5200598.0,27.53333333333333,67.7951641569199,62.43,252.7,22.16436867,Western Europe/Nordics
Finland,FIN,2003,2652.88139857937,1173.73100889498,2872.34751578435,1111.12117418716,736.34689177309,723.37791653603,413.26349408023,2947.15098372801,937.85673753773,440.18052453124,32920.0857192568,10.469,7.93988276,5213014.0,27.7,68.0425549126858,69.22,256.4,21.85380929,Western Europe/Nordics
Finland,FIN,2004,2637.24502731272,1184.09850787874,2900.14388536151,1103.84617712645,738.8268595006,713.73392373914,410.12561976995,2957.72222690068,952.63946143776,441.48520352264,37768.1334202029,10.358,8.05999184,5228172.0,27.9,68.2766596767133,72.39,365.3,21.31424182,Western Europe/Nordics
Finland,FIN,2005,2618.84536566076,1209.39313462148,2928.20022419182,1095.65707974652,740.80151293507,709.9760514649,406.39922483494,2955.26610173257,962.73930983591,442.15208742962,39049.8703780223,9.602,8.28901291,5246096.0,27.6,68.5140529517604,74.48,367.4,19.95885341,Western Europe/Nordics
Finland,FIN,2006,2596.80323635178,1236.15388128994,2956.19998432198,1086.77222994529,742.48333086471,710.21041154825,402.35979181051,2944.42086701293,968.54917285173,441.98307634205,41214.0187765069,8.935,8.2858429,5266268.0,28.0,68.7588279849327,79.66,369.1,21.1037991,Western Europe/Nordics
Finland,FIN,2007,2576.21662198868,1257.82378807597,2985.54961438075,1077.79362478122,744.7500170803701,710.59029836656,397.58466780726,2983.16720891082,974.52141159224,441.83232250616,48473.0240091455,6.854,8.08415604,5288720.0,28.3,69.0200377316963,80.78,372.9,19.67572442,Western Europe/Nordics
Finland,FIN,2008,2554.9147610278,1274.84473687709,3023.14574298228,1069.25096079491,747.31424262777,710.6982445057299,391.8504545883,3001.28969051785,980.65475011549,441.50664795147,53769.4726240385,6.369,8.34362221,5313399.0,27.8,69.2943672196361,83.67,374.2,20.55969134,Western Europe/Nordics
Finland,FIN,2009,2530.36708734486,1293.99578799655,3093.2733509917603,1061.3244101686598,749.8958196677,710.62640699543,386.48164323453,3005.36525529069,986.02018883245,441.16690182527,47478.3495310999,8.249,9.16182804,5338871.0,27.5,69.546259966947,82.49,377.5,20.32926048,Western Europe/Nordics
Finland,FIN,2010,2501.6854579117,1319.48973589243,3158.3739950185404,1053.83557542657,752.25614168533,710.30066634868,381.03747522925,3014.162688615,990.4903996994,441.07851810413007,46506.2919016566,8.394,9.14183331,5363352.0,27.7,69.7855798796947,86.89,344.0,18.62934917,Western Europe/Nordics
Finland,FIN,2011,2452.23552558291,1349.63674296312,3232.29752608085,1053.02617385426,754.27971712309,709.4818081966,376.47511926626,3016.79299527391,993.1599671838,442.13563298872,51060.3242589767,7.781,9.23903561,5388272.0,27.6,70.0583261874252,88.70999491353,354.3,17.73648359,Western Europe/Nordics
Finland,FIN,2012,2382.22572975393,1375.20889782053,3322.9284894475795,1060.59034925005,756.8010338597301,708.86000666433,372.13812266411,3022.69575940598,994.89487652269,445.45700293256,47551.6740841369,7.689,9.61732101,5413971.0,27.1,70.3661363168712,89.879997974222,355.6,16.85444017,Western Europe/Nordics
Finland,FIN,2013,2305.35622923629,1398.43788320349,3394.7132944866803,1072.08979769817,759.60621371504,708.02711247355,369.55888366365,3022.19506852895,995.91495442997,449.32574708865,49691.0145200739,8.193,9.84504986,5438972.0,27.2,70.6742118159277,91.5144,338.6,17.20118164,Western Europe/Nordics
Finland,FIN,2014,2237.61269484681,1431.26762714547,3454.11651512721,1081.31444475056,762.1124061696099,707.29526509857,367.43182857966,3035.04806934938,997.64986901023,452.50001979357,50073.7760815871,8.663,9.83066177,5461512.0,26.8,70.9879168940753,86.5303927529377,344.8,15.52452859,Western Europe/Nordics
Finland,FIN,2015,2194.11490453244,1458.19691984318,3504.3910387142,1083.90627494414,764.48168868803,706.7384610067201,366.40898590307,2936.50128756201,1000.36374902599,453.94884848722,42560.3456767103,9.376,9.69998264,5479531.0,27.1,71.3054930040604,86.4221333325445,342.1,14.08667497,Western Europe/Nordics
Finland,FIN,2016,2169.04985964128,1498.33500414353,3562.89568489911,1081.60115041944,766.26060153121,705.95901892073,366.57968642978,3048.42352308104,1007.70657960266,453.43235788641,43451.2562442158,8.818,9.45625591,5495303.0,27.1,71.6158383428171,87.7036499599455,342.0,15.28914528,Western Europe/Nordics
Finland,FIN,2017,2150.58539084552,1515.15015422623,3629.30601740833,1080.27354585336,768.77124071504,705.92567877146,367.57207831603,2998.42441625807,1021.52979295441,453.3440661721101,46085.0174739036,8.64,9.19148445,5508214.0,27.4,71.9563038312956,87.4689290730615,343.7,15.71420242,Western Europe/Nordics
Finland,FIN,2018,2137.4346975182298,1549.20639439656,3689.5576053549,1078.719093341,770.93891122588,705.9494516003899,368.91794271702,2878.4530645136,1037.02765047903,452.90357891765,49654.2497035329,7.361,9.10587025,5515525.0,27.3,72.3423467740343,88.8899599985585,346.3,15.67292333,Western Europe/Nordics
Finland,FIN,2019,2131.83468265636,1571.87731630054,3747.87027189458,1077.08490890265,773.39816933264,706.54145407847,369.93788319875,2947.91075487917,1052.26653571421,452.75220347318,48358.1807773701,6.695,9.22295189,5521606.0,27.7,72.7431214358314,89.6073851129779,356.6,14.37568266,Western Europe/Nordics
Finland,FIN,2020,2131.18765820751,1602.36203576288,4307.4441475966205,1074.46994984146,775.3734432095899,707.0545636527401,370.72484555656,3259.4987990605096,1061.61695218761,452.49042373287,48828.6846862799,7.759,9.69977188,5529543.0,27.1,73.0849439791673,92.17027106,361.0,14.13805064,Western Europe/Nordics
Finland,FIN,2021,2195.15315605331,1664.43631602183,4358.795059494199,1070.2160246637,776.93281831275,705.66072401455,370.46541404306,3217.94281895193,1071.66000812831,450.46975021991,53099.1351400148,7.617,9.90969753,5541017.0,27.7,73.3710215780329,92.80806082,360.9,14.57026317,Western Europe/Nordics
France,FRA,2000,2483.84917926124,952.67593751081,5917.920828789091,1194.46338757161,717.95557546927,748.2360318671699,470.03388101253,3585.51351590589,930.30099873521,331.84275255887,22340.5939516217,10.218,9.61744022,60918661.0,32.6,76.5143983146093,14.3079239430677,332.8,20.3159783,Western Europe/Nordics
France,FRA,2001,2487.58356571998,964.28011098287,5931.52126905143,1186.81377221076,719.64639331344,748.00469750735,466.55092929846,3599.9266949062603,933.75094169881,332.61584485673,22331.7948343036,8.61,9.75719261,61364377.0,32.5,76.9074413607811,26.3259035521688,335.8,19.57476949,Western Europe/Nordics
France,FRA,2002,2494.21392461089,980.84298769782,5945.68826087533,1179.39894986359,721.49987483337,747.2307335344201,462.80578252528,3604.92815120977,942.65285138148,333.38446906227,24144.5727019529,8.702,10.08250141,61812142.0,31.8,77.2543866607525,30.18,338.1,19.89597321,Western Europe/Nordics
France,FRA,2003,2501.09682546248,1005.30230788603,5965.46289933227,1172.05234791378,723.53525416583,746.12406345009,458.90491391781,3609.67703539111,954.33894154945,334.03841621516,29479.5222101175,8.306,10.13474941,62249855.0,31.4,77.4691216035138,36.14,339.6,20.17816611,Western Europe/Nordics
France,FRA,2004,2507.39837971001,1006.37022915596,5989.68983570979,1166.49808884751,726.64265210537,745.5866085576,455.88538803783,3607.81306041621,966.71760328839,334.93946766312,33644.9282220364,8.914,10.2117033,62707588.0,30.6,77.4900500011961,39.15,341.29999999999995,19.53026767,Western Europe/Nordics
France,FRA,2005,2507.30834998014,1037.01310397707,6013.40727236726,1159.4184354387598,728.54790945727,744.76157659034,452.50110851721,3598.35053105955,976.13688359467,335.29310905361,34696.3718316971,8.882,10.23720551,63180854.0,29.8,77.4363315105438,42.87,341.29999999999995,19.17331521,Western Europe/Nordics
France,FRA,2006,2503.77976651196,1044.3907176149,6034.13513204317,1153.74754986118,731.2019026529999,744.54814837631,449.84392448619,3586.22513899522,986.83012207862,335.78500538405,36431.5658906555,8.832,10.39764977,63622342.0,29.7,77.3467240068648,46.87,340.6,18.45780596,Western Europe/Nordics
France,FRA,2007,2497.36143171124,1058.1030773620798,6062.570270379731,1147.79334314368,733.83813837257,743.99335732115,447.29657646064,3560.9145617827903,999.81664032679,336.08756740504,41486.1907828787,8.008,10.33418846,64016890.0,32.4,77.2457976606157,66.09,338.8,18.03095532,Western Europe/Nordics
France,FRA,2008,2489.55308256902,1072.886161793,6089.697137215349,1142.06535288858,736.60586178827,743.2489213970899,445.2151182411,3541.38118504263,1011.79200541389,336.29481329814,45464.8181385158,7.386,10.51340675,64375116.0,33.0,77.1561901569367,70.68,338.5,18.26130741,Western Europe/Nordics
France,FRA,2009,2482.1506837277097,1080.03221208556,6137.40634928837,1137.14499507279,739.7980199710801,742.58810476266,443.91663379569,3513.4441661106903,1019.81380835575,336.54880708342,41728.0884164132,9.122,11.29095459,64706436.0,32.7,77.1005391809676,71.58,333.9,18.42889331,Western Europe/Nordics
France,FRA,2010,2475.34662342877,1097.74561624567,6162.257012267431,1132.25824247199,742.46691037387,741.71064306429,443.0236922839701,3501.70174892031,1020.36046247488,336.61992729634,40694.8211697025,9.279,11.22430801,65026211.0,33.7,77.0962844808803,77.28,334.5,18.22902276,Western Europe/Nordics
France,FRA,2011,2474.24928051545,1117.10678939631,6210.131757612309,1127.82707352214,744.9673902814001,740.80985744253,442.61960386472,3510.46490434217,1013.16176574034,336.62916319744,43929.7840873812,9.228,11.17601013,65340830.0,33.3,77.1182717387509,77.8199989926706,312.40000000000003,18.04467041,Western Europe/Nordics
France,FRA,2012,2478.90955092881,1141.27035611311,6253.552784683219,1123.4985091115,747.41094407971,739.84165945609,442.55619194218,3485.71729182873,1001.88259427928,336.49657595818,40863.5814412333,9.841,11.33749485,65657659.0,33.1,77.1669464919916,81.44,313.9,17.13302546,Western Europe/Nordics
France,FRA,2013,2485.26604912936,1149.07922554293,6265.45075174546,1120.51121792175,750.51632125125,739.3147068151,443.24021256942,3496.4347769685896,989.25233327352,336.56246389093,42669.1795111893,9.913,11.37891197,65997932.0,32.5,77.2440721470918,81.9198,315.6,16.98259243,Western Europe/Nordics
France,FRA,2014,2487.0435314290203,1154.26811354234,6320.21809798929,1117.85001823245,753.68291964737,739.0358060352099,443.96562835391,3489.9992607109702,977.37881800255,336.676421491,43148.0459288416,10.273,11.57935429,66312067.0,32.3,77.3524296788613,83.7510996681821,316.9,15.66243079,Western Europe/Nordics
France,FRA,2015,2477.42757309757,1181.48650522099,6390.96048118636,1114.30930567927,755.8604660843,738.50961330989,444.30926346284,3555.0634213378703,967.98322078677,336.50579318697004,36702.4323733379,10.354,11.50032997,66548272.0,32.7,77.7610919150066,78.0060377071902,318.40000000000003,15.57142169,Western Europe/Nordics
France,FRA,2016,2434.15289472568,1198.0616615807,6469.57934010894,1116.9933633580802,758.54550285933,738.4944846218,442.9713606904001,3570.1362320389903,959.8443677779,336.54278787316,37024.2157133669,10.057,11.57036018,66724104.0,31.9,78.5999114705779,79.2698113207547,320.0,14.62786744,Western Europe/Nordics
France,FRA,2017,2351.55335982565,1222.98386798005,6533.554059244299,1126.23813508145,761.22856915116,738.5516040776399,438.48758602713,3566.0650705790804,949.88079359643,336.49289663389,38687.1626407164,9.409,11.44944572,66918020.0,31.6,78.6467804026368,80.5024597243607,321.7,14.77870913,Western Europe/Nordics
France,FRA,2018,2256.03153902232,1240.39567720155,6621.07176890238,1138.33111092407,764.33468761662,738.98940225782,433.16447018800005,3651.77422918817,938.68378335589,336.57122450588,41418.1766484844,9.018,11.30847645,67158348.0,32.4,78.6714432536599,82.0431867788484,321.4,15.17084055,Western Europe/Nordics
France,FRA,2019,2172.8877451625,1256.17690101727,6711.72173925095,1148.23865914562,767.40121925749,739.5877440642,428.73940514522,3628.49731812832,926.34211221599,336.68419904857,40408.2848574751,8.415,11.17058277,67382061.0,31.2,78.6890784549356,83.3397440866883,324.3,15.0470897,Western Europe/Nordics
France,FRA,2020,2128.6039581518203,1251.13637166838,7949.96731549369,1152.41441323182,770.73079368632,740.71736438233,427.38600008057,4303.93296672053,913.79541551387,337.08447402846,39169.8606000707,8.009,12.12949371,67601110.0,30.7,78.7119131765249,84.70639801,325.2,16.25225771,Western Europe/Nordics
France,FRA,2021,2125.6909465489903,1271.28851339522,7998.35004848573,1149.6150703729002,773.08985828806,741.40614133798,427.11493582262,4343.24232554007,890.1838470770499,336.75208863098,43725.0999521245,7.871,12.24894238,67842811.0,31.5,78.7364603392338,86.09548575,326.4,16.58225897,Western Europe/Nordics
Germany,DEU,2000,2488.93921531427,1554.29584686645,5348.97169746872,266.87658020854,725.90477520868,676.36186932498,372.67754172421,3651.9799407169103,787.1209206657501,361.2136154738,23925.8559901991,7.917,9.75930405,82211508.0,28.7,80.0942160905637,30.2163466048889,326.3,14.42062647,Western Europe/Nordics
Germany,DEU,2001,2437.92742617309,1578.27779650073,5331.96975391636,264.83002241784,727.37224702399,675.84440533621,369.5034777732501,3642.5935902544497,786.38982006439,362.46101192035,23878.3641471651,7.773,9.78105545,82349925.0,29.9,80.1070808273695,31.650939416316,331.0,14.46761802,Western Europe/Nordics
Germany,DEU,2002,2379.89880707806,1609.55367019623,5317.03144599033,262.73514930259,728.96300547067,673.75925780409,365.24387995613,3687.5923411926,787.1082264133,364.35143075862,25486.5942008748,8.482,10.028965,82488495.0,29.9,80.1213973750556,48.82,333.8,14.5596971,Western Europe/Nordics
Germany,DEU,2003,2323.30348274321,1632.11662645848,5281.30042796158,260.48449944725,730.93958029563,671.39924280325,360.44203329727,3700.9924007714494,789.2069551066401,366.50719435781,30711.1022511331,9.779,10.22255325,82534176.0,29.9,80.1373116303862,55.9,336.90000000000003,14.36668413,Western Europe/Nordics
Germany,DEU,2004,2278.1060539978403,1612.42075599865,5223.50387334684,258.5434413034,733.98418142984,669.83316653184,355.87299102413,3738.02739561042,791.58711369497,368.80124180795,34566.7359143735,10.727,9.97466278,82516260.0,30.1,80.1549694901257,64.73,339.2,13.98991169,Western Europe/Nordics
Germany,DEU,2005,2251.49965337942,1665.85827218701,5165.33880453872,255.96408050462,735.57106026364,669.47362061052,349.89325671914,3772.28944582399,793.0211719807901,370.01624333162,35084.4363546269,11.193,10.1068058,82469422.0,31.6,80.1745168510383,68.71,341.29999999999995,13.28290645,Western Europe/Nordics
Germany,DEU,2006,2243.72669510874,1703.53970713202,5134.89161114842,255.18343597254,737.6082719838099,670.13728970866,344.80874223375,3813.3394033886498,792.7200406179501,370.94195868469,36980.3349948954,10.277,9.96236897,82376451.0,31.0,80.1960996098884,72.16,346.5,12.78165817,Western Europe/Nordics
Germany,DEU,2007,2244.3469775243498,1768.1953685913702,5089.40866256302,256.46679096538,739.6354039307,670.41492024902,339.72685635476,3857.55991705732,792.07066257356,371.52167663105,42350.9217211489,8.732,9.83482933,82266372.0,31.2,80.2198636634402,75.16,352.8,12.37955522,Western Europe/Nordics
Germany,DEU,2008,2250.1260870741,1856.97562305776,5040.90457796293,258.25819344606003,741.32715101179,670.19099169812,333.92722594705003,3931.38480682439,791.35329897494,371.57583843232,46379.1647953479,7.508,10.03185749,82110097.0,30.6,80.2459549084581,78.0,358.40000000000003,12.51750881,Western Europe/Nordics
Germany,DEU,2009,2257.09816408425,1934.22995082566,4976.8247789492,259.77040494799,743.21447002377,669.57813678996,329.60903128193,3966.60412560184,790.41550334866,371.32720441322,42471.8868625226,7.88,10.97003078,81902307.0,30.4,80.2745192417062,79.0,366.2,12.73967188,Western Europe/Nordics
Germany,DEU,2010,2265.01112475356,1990.1870683683,4879.029028373439,259.54311345726,745.68837262333,669.1823166972799,325.8829100571,4018.59620362229,790.3047432590699,371.37014756537,42396.9665976293,7.043,10.8311739,81776930.0,30.2,80.305702559949,82.0,375.7,13.23491623,Western Europe/Nordics
Germany,DEU,2011,2264.2813821778,2038.01161993118,4776.04642455297,257.98715024025,748.34681539029,668.63225529537,323.32749619604004,4054.6771380804,792.05769496529,371.41290135489,47630.9761883572,5.967,10.52106953,80274983.0,30.4,80.3405762928198,81.26999953602,384.9,13.24050953,Western Europe/Nordics
Germany,DEU,2012,2257.8946796568,2110.47640436968,4668.387721622759,256.48330219443,751.20800344603,667.89174415591,320.63927769531,4064.35962262094,796.64517294715,371.59287362816,44718.0159214069,5.372,10.59356213,80425823.0,30.9,80.393447520218,82.3499984738392,392.2,12.91977791,Western Europe/Nordics
Germany,DEU,2013,2249.91377545751,2184.30127021381,4604.99536845164,255.13692718656,754.4355751281901,666.70957843419,318.08197359545,4090.47106737337,801.92506351296,371.65501834978,47206.8353514242,5.316,10.7432127,80645605.0,31.4,80.4732318400362,84.17,401.5,13.47920321,Western Europe/Nordics
Germany,DEU,2014,2243.92572203111,2221.66161948037,4576.83357191664,254.0994194822,758.44473342879,665.42251710168,316.20331356297,4110.86285011446,807.1072172254,371.58417851618,48959.5991203133,4.979,10.76819706,80982500.0,30.8,80.57574023743,86.1937006578756,408.8,13.43862184,Western Europe/Nordics
Germany,DEU,2015,2239.76546011492,2337.27882037285,4540.39061370727,252.26789438166,760.7347450695099,663.18474497162,313.11062494237,4134.7002923728105,807.5492590643601,370.67535608211,41929.7549110722,4.612,10.92317677,81686611.0,31.4,80.6974371632814,87.5897993525767,412.0,13.30158245,Western Europe/Nordics
Germany,DEU,2016,2243.60220960709,2348.4026534395302,4482.83340387549,251.04150142138,764.6549251535799,661.5858923235401,310.53800921785,4169.56888176444,806.6906648344601,370.29890434238,42948.9381932694,4.104,10.97133732,82348669.0,31.3,80.8347870684725,84.1652066441212,416.6,12.98511174,Western Europe/Nordics
Germany,DEU,2017,2249.08156399294,2412.80371793626,4418.08128544402,249.76314255715,767.69041983671,659.5010398189601,307.9852206767,4162.5347843031295,804.88268858558,369.38509652571,45553.9341495339,3.781,11.05091095,82657002.0,31.3,80.9842544038853,84.3941537010844,422.6,12.53278272,Western Europe/Nordics
Germany,DEU,2018,2257.71325296713,2453.17442030298,4386.403371339749,249.11335879942,771.1660722515101,657.66663106528,306.86554208512,4154.63969857555,803.4169171864299,368.57159320737,48916.1686612154,3.384,11.18380833,82905782.0,31.9,81.1423036204018,87.037112092841,428.7,12.81934808,Western Europe/Nordics
Germany,DEU,2019,2268.8603597572,2454.83491121703,4386.5057964249,248.69589083585,775.0516701259701,656.19884536706,306.38296484443003,4124.72076715858,800.19314955123,368.36873063045,47656.199739747,3.163,11.42805386,83092962.0,32.2,81.3053991689039,88.1345169091916,437.3,12.48549089,Western Europe/Nordics
Germany,DEU,2020,2278.99910469532,2483.29687223599,5028.50257371305,248.48069082186,778.2303166021,654.58733771686,306.93291603655,4827.663448978689,795.61109722272,368.01719116107,47394.8734504469,3.881,12.46780777,83160871.0,32.5,81.4700055002738,89.81294133,444.3,12.86718406,Western Europe/Nordics
Germany,DEU,2021,2305.7533550367298,2490.32680603033,5119.8424540745,249.14415594219,782.0503358773901,642.5174481979101,309.3535280323,4837.99174849965,801.78781039148,368.2200831956701,52349.2459994422,3.594,12.72403336,83196078.0,33.6,81.6325870653934,91.43060973,450.3,12.90285752,Western Europe/Nordics
Greece,GRC,2000,1783.4891048450302,1317.44919232566,5494.15233456658,929.23099467468,741.59451047946,737.48068145239,401.63173630451,4363.90474825015,699.40206089702,341.49529409562,11638.2010697215,11.345,7.51388931,10805808.0,34.4,72.665642910984,9.13883730776798,438.2,3.393331997,Mediterranean
Greece,GRC,2001,1786.53905291753,1345.84744097783,5515.14226529695,919.93478851728,742.67751037089,737.11811714977,392.53869456888,4202.15287337746,703.44769082032,343.11717665521,12156.9572824221,10.764,8.24545956,10862132.0,34.95,72.8460703788502,10.9350258080278,442.2,2.954867218,Mediterranean
Greece,GRC,2002,1787.1987663234502,1383.59607823533,5534.87497212513,910.3744335225,743.70341575232,734.17324255584,384.08680525357,4310.03352219408,706.25064984734,344.86494164028,13782.195640943,10.346,8.46998692,10902022.0,35.5,73.0977109642516,14.67,462.3,2.857105599,Mediterranean
Greece,GRC,2003,1785.06644754256,1426.88685577827,5565.34621376754,899.6855998329399,744.6345440357201,730.20017172873,375.32465099024,4234.1070794752895,707.09658303426,346.73058882910004,18020.612039764,9.839,8.68253994,10928070.0,32.8,73.432268024093,17.8,478.3,3.297202778,Mediterranean
Greece,GRC,2004,1781.14675380538,1466.61909400047,5605.57046162665,889.0013768257,745.67145601675,726.62504225314,367.23953636692,4164.04164458384,706.82046829379,348.35516807083,21449.2552764245,10.628,8.30002213,10955141.0,33.6,73.8267602923728,21.42,492.8,3.101202246,Mediterranean
Greece,GRC,2005,1775.28747940399,1514.85947394049,5644.04417421248,878.30666649847,746.44764252463,724.68970148503,360.05549858066,4175.3545035835405,704.80587532586,349.50175823437,22054.1315756886,10.074,8.76117897,10987314.0,34.6,74.2617376694311,24.0,505.9,3.514385461,Mediterranean
Greece,GRC,2006,1771.00401285697,1568.74225344178,5689.437474225871,867.9829263421099,747.34437943924,723.8246356298,353.73061781041,4186.21656501489,701.5343795272299,350.10804691658,24416.0232970275,8.906,8.39596939,11020362.0,35.1,74.717750055608,32.25,541.0,3.475546511,Mediterranean
Greece,GRC,2007,1769.74557901983,1615.28319065661,5734.18020002765,858.00439673104,748.67532594875,722.8899935982699,347.94079656294,4198.11294990662,697.2595909919701,350.65435877675003,28440.7625328955,8.351,8.52304935,11048473.0,34.0,75.1753473512439,35.88,563.1999999999999,2.913152609,Mediterranean
Greece,GRC,2008,1769.41628906516,1657.49473463317,5826.27508362054,848.7748602132699,750.34044259593,721.64186926312,342.63514880457,4203.04455563309,691.78559394871,351.09693661018,31695.8331092209,7.664,8.948102,11077841.0,33.6,75.615079456679,38.2,571.0,3.306340093,Mediterranean
Greece,GRC,2009,1766.8738939820398,1706.65777469017,5936.93465213442,840.21697445938,751.94261566119,720.07141964293,337.85480624982,4390.40291819452,684.68715387951,351.29435686969,29425.4573200263,9.546,9.53581333,11107017.0,33.6,76.0174962722535,42.4,579.1,3.485443026,Mediterranean
Greece,GRC,2010,1758.4147134319098,1769.40248059754,6079.7400027966,832.1433354925099,753.0636545171,718.47664136487,334.07911771140004,4427.05784430655,674.82182578015,351.49206343883003,26653.0488008626,12.719,9.61952496,11121341.0,34.1,76.3631476983077,44.4,575.6,3.396420199,Mediterranean
Greece,GRC,2011,1745.3541444742398,1836.09768711551,6266.01645746207,824.79707589547,753.95437973577,717.1193323641701,331.47094147852,4319.54502903301,661.2536182291,351.76896176355,25504.7866510124,17.973,9.18577003,11104899.0,34.8,76.6352609929407,51.6499951676815,577.4,4.3058165,Mediterranean
Greece,GRC,2012,1730.51327009822,1901.39291386244,6446.135006297971,817.6119232682599,754.70708863199,716.32119244175,329.27261830731,4633.5951155836,644.38701035775,352.45711781744,21624.346052551,24.731,9.04327774,11045011.0,36.3,76.8679797449322,55.0699934418411,577.8,4.695096016,Mediterranean
Greece,GRC,2013,1712.27416558552,1951.61833137195,6624.97578993378,810.67277742301,755.4729149753999,715.98217311576,328.57368358138,4588.01545465468,625.59714107703,353.68078149074,21573.3449762805,27.686,8.52183914,10965211.0,36.1,77.0951999650171,59.8663,581.1,4.928209283,Mediterranean
Greece,GRC,2014,1692.85925095061,2021.69549641652,6772.31334906445,804.3432264147299,755.96806888269,715.41692872447,328.84513420117,4391.95473435817,608.37215887068,354.56713363808,21474.7257123892,26.708,7.94358587,10892413.0,35.8,77.3130486275866,63.2073404784561,586.7,5.297056578,Mediterranean
Greece,GRC,2015,1673.2137360727502,2099.3441491007,6905.996339893961,797.98246628025,756.4928809116,714.86124453736,329.22062107439,4719.722652040769,594.70623495331,355.22846942644003,17980.7298238137,24.981,8.26719952,10820883.0,36.0,77.5194426317545,66.8349594911035,590.2,4.93624355,Mediterranean
Greece,GRC,2016,1644.05965819069,2153.75394793716,7029.11952786352,791.75091862093,757.71829475805,714.67630549154,329.56467451149,4464.63875864825,586.39598344341,355.91293769302,17919.2426377048,23.514,8.45097542,10775971.0,35.0,77.7122988766348,69.0879154723892,612.2,4.595799591,Mediterranean
Greece,GRC,2017,1605.28293043256,2212.17122052691,7067.45906400778,787.01669652823,759.5926536747,714.48244346635,330.1783193622,4487.00654758662,583.99529515151,356.10588057937,18631.9930129293,21.413,8.11336899,10754679.0,34.4,77.8895342613411,69.8929706543154,606.7,4.997397091,Mediterranean
Greece,GRC,2018,1563.8777027919898,2232.12841936017,7099.17339875232,783.0805843826699,762.18380755784,715.0380910799901,331.12165640514,4738.02196223223,583.90727442785,356.74519330951,19873.4015238771,19.179,8.07267761,10732882.0,32.9,78.0490656849874,72.2383733920483,610.5,5.394419346,Mediterranean
Greece,GRC,2019,1527.340239969,2292.27816151408,7153.031859716651,778.4000513004299,763.97267444793,715.29537618472,331.68382006194,4656.91197045267,583.29568565582,357.04416351384,19335.3602002969,17.045,8.11709499,10721582.0,33.1,78.1888100466875,75.6712066931757,616.3000000000001,5.076297883,Mediterranean
Greece,GRC,2020,1506.24616828381,2320.5804981066303,8191.539532191259,774.1965473539,766.33611452438,716.0439748191,331.52365939092,5648.39413600483,581.54035906677,357.63925885819003,17886.733165236,15.899,9.38074493,10698599.0,33.6,78.3066842455552,78.11584474,618.6,4.421281471,Mediterranean
